tweet,label
"['california', 'large', 'death', 'row', 'southern', 'california', 'sentence', 'people', 'death', 'row', 'anywhere', 'else', 'u', 'whew']",0
"['fantastic', 'hear', 'death', 'penalty', 'moratorium', 'introduce', 'california', 'length', 'governor', 'newcomer', 'tenure', 'large', 'death', 'row', 'population', 'usa', 'hope', 'step', 'right', 'direction', 'towards', 'abolition']",1
"['advocate', 'give', 'precise', 'big', 'news', 'even', 'though', 'california', 'kill', 'anyone', 'since', 'large', 'death', 'row', 'trop', 'v', 'dull', 'require', 'evolve', 'standard', 'decency', 'th', 'analysis', 'evolve', 'move', 'help', 'greatly']",0
"['californian', 'clean', 'water', 'th', 'large', 'economy', 'world']",0
"['maybe', 'impossible', 'argue', 'today', 'understand', 'argument', 'increase', 'wage', 'lead', 'increase', 'product', 'cost', 'etc', 'go', 'minimum', 'wage', 'reflect', 'minimum', 'buying', 'power', 'year', 'year']",1
"['minimum', 'wage', 'tip', 'set', 'change', 'kept', 'inflation', 'would', 'today', 'buy', 'power']",0
"['sorry', 'ever', 'learn', 'balanced', 'equation', 'proportion', 'minimum', 'wage', 'would', 'keep', 'inflation', 'wage', 'todays', 'cost', 'live', 'proportional', 'boomer', 'wage', 'cost', 'living', 'buy', 'power']",1
"['respect', 'labor', 'force', 'federal', 'minimum', 'even', 'double', 'metric', 'garbage', 'minimum', 'wage', 'one', 'could', 'support', 'entire', 'family', 'comfortably', 'hour', 'take', 'hour', 'earn', 'ounce', 'gold', 'hour', 'today', 'earn', 'equal', 'buying', 'power']",0
"['low', 'wage', 'much', 'well', 'buy', 'power', 'today', 'would', 'without', 'minimum', 'wage', 'law']",1
"['earn', 'minimum', 'wage', 'buy', 'power', 'believe', 'people', 'still', 'say', 'straight', 'face', 'earn', 'minimum', 'wage', 'prior', 'vastly', 'different', 'earn', 'minimum', 'wage', 'today']",1
"['question', 'one', 'might', 'ask', 'minimum', 'wage', 'hour', 'ruin', 'economy', 'ca', 'ny', 'also', 'consider', 'fact', 'hour', 'buy', 'power', 'dollar', 'know', 'buy', 'today']",0
"['yes', 'minimum', 'wage', 'set', 'standard', 'middle', 'class', 'wage', 'buy', 'less', 'work', 'middle', 'class', 'far', 'less', 'discretionary', 'income', 'today', 'household', 'include', 'worker', 'min', 'wage', 'maintain', 'relative', 'buying', 'power', 'wage', 'would', 'b', 'high', 'spending']",0
"['minimum', 'wage', 'create', 'people', 'could', 'afford', 'live', 'work', 'dollar', 'hour', 'slave', 'labor', 'kid', 'work', 'hour', 'buy', 'power', 'someone', 'work', 'hour', 'today', 'heart', 'head']",0
"['also', 'buy', 'power', 'hour', 'worth', 'work', 'change', 'fact', 'indexed', 'inflation', 'perfectly', 'good', 'way', 'calculate', 'real', 'wage', 'account', 'broader', 'economic', 'change', 'substantially', 'high', 'minimum', 'wage', 'today']",0
"['owner', 'minimum', 'wage', 'hour', 'buy', 'power', 'hour', 'today', 'time', 'long', 'term', 'opportunity', 'pas', 'bill', 'favorable', 'american', 'people', 'rather', 'bank', 'account', 'publican', 'evil', 'intention', 'action', 'publican', 'must']",0
"['current', 'minimum', 'wage', 'buy', 'power', 'minimum', 'wage', 'mcdonalds', 'hamburger', 'cent', 'could', 'fill', 'car', 'stamp', 'cent', 'back', 'could', 'buy', 'burger', 'today', 'could', 'buy', 'burger']",1
"['solution', 'problem', 'use', 'anecdote', 'imply', 'plausible', 'minimum', 'wage', 'less', 'buy', 'power', 'today', 'minimum', 'wage', 'teen', 'work', 'parttime', 'suppose', 'enough', 'support', 'family']",0
"['cpi', 'seem', 'like', 'foreign', 'language', 'many', 'today', 'compromise', 'would', 'put', 'buy', 'power', 'minimum', 'wage', 'last', 'time', 'raise', 'gop', 'want', 'minimum', 'wage', 'period', 'dems', 'apparently', 'statistic', 'sad']",1
"['minimum', 'wage', 'today', 'minimum', 'wage', 'buy', 'power', 'inflation', 'minimum', 'wage', 'would', 'minimum', 'wage', 'continued', 'increase', 'productivity', 'would', 'compromise', 'duped', 'propaganda']",0
"['wellmeaning', 'compromiser', 'little', 'late', 'nothing', 'minimum', 'wage', 'possible', 'compromise', 'equivalent', 'buying', 'power', 'time', 'enact', 'accord', 'cpi', 'would', 'today', 'effectiveness', 'reduce']",0
"['jfc', 'youth', 'minimum', 'wage', 'horseshit', 'hr', 'make', 'dishwasher', 'seafood', 'restaurant', 'senior', 'year', 'high', 'school', 'half', 'buy', 'power', 'year', 'ago', 'behalf', 'kid', 'today', 'get', 'fuck', 'republican']",1
"['minimum', 'wage', 'would', 'make', 'today', 'order', 'buy', 'power', 'minimum', 'wage', 'equivalent', 'today', 'dollar', 'minimum', 'wager', 'wage', 'unless', 'ceo', 'keep', 'inflation']",0
"['would', 'curious', 'know', 'tuition', 'oppose', 'alma', 'mater', 'currently', 'charge', 'would', 'also', 'like', 'know', 'minimum', 'wage', 'time', 'much', 'buying', 'power', 'oppose', 'today', 'methinks', 'would', 'much', 'harder', 'time', 'today']",0
"['true', 'minimum', 'wage', 'worker', 'buy', 'power', 'degreed', 'professional', 'today']",0
"['fun', 'fact', 'todays', 'national', 'minimum', 'wage', 'buy', 'power', 'minimum', 'wage']",0
"['computer', 'operator', 'company', 'one', 'computer', 'pay', 'hour', 'minimum', 'wage', 'time', 'buy', 'power', 'today', 'live', 'square', 'foot', 'apartment', 'roach', 'minimal', 'food', 'beat', 'vw', 'get', 'work']",1
"['know', 'else', 'less', 'federal', 'minimum', 'wage', 'equal', 'buying', 'power', 'today', 'course', 'current', 'federal', 'minimum', 'wage', 'rather', 'less', 'minimum', 'wage', 'keep', 'inflation', 'long', 'shot']",1
"['current', 'minimum', 'wage', 'establish', 'july', 'buy', 'power', 'dollar', 'today', 'adjustment', 'applicable', 'overdue']",1
"['could', 'make', 'minimum', 'wage', 'k', 'per', 'hour', 'whatever', 'make', 'difference', 'cost', 'price', 'increase', 'accordingly', 'minimum', 'wage', 'worker', 'buy', 'power', 'today', 'hour', 'proven', 'time', 'time']",0
"['little', 'slow', 'minimum', 'wage', 'buy', 'power', 'today', 'would', 'hr', 'today']",0
"['purple', 'line', 'adjust', 'value', 'dollar', 'assume', 'cpi', 'inflation', 'rate', 'future', 'year', 'hr', 'minimum', 'wage', 'buy', 'power', 'hr', 'wage', 'today']",0
"['min', 'wage', 'buy', 'power', 'equal', 'today', 'minimum', 'wage', 'disgrace']",0
"['pete', 'minimum', 'wage', 'today', 'le', 'buy', 'power', 'accord', 'report', 'heard']",1
"['study', 'show', 'minimum', 'wage', 'early', 'day', 'buy', 'power', 'minimum', 'wage', 'today']",0
"['right', 'wage', 'need', 'rise', 'across', 'board', 'minimum', 'wage', 'buy', 'power', 'hr', 'today', 'many', 'problem']",0
"['would', 'take', 'minimum', 'wage', 'match', 'buy', 'power', 'today', 'min', 'wage']",1
"['minimum', 'wage', 'buy', 'power', 'peak', 'equivalent', 'today', 'hour', 'even', 'nearly', 'living', 'wage', 'today', 'raise']",1
"['history', 'make', 'new', 'york', 'lawmaker', 'agree', 'nation', 'fourth', 'strong', 'statewide', 'pay', 'family', 'leave', 'plan']",1
"['new', 'york', 'permit', 'employee', 'take', 'eight', 'week', 'pay', 'family', 'leave', 'bond', 'newborn', 'adopt', 'foster', 'child', 'care', 'family', 'member', 'ill', 'help', 'family', 'member', 'deploy', 'military', 'service']",0
"['meanwhile', 'pay', 'family', 'leave', 'new', 'york', 'state', 'without', 'raid', 'social', 'security', 'perhaps', 'little', 'princess', 'look', 'home', 'state', 'policy', 'position']",1
"['remember', 'hoopla', 'new', 'york', 'pay', 'family', 'leave', 'act', 'well', 'turn', 'teacher', 'along', 'couple', 'occupation', 'ineligible', 'complete', 'joke']",1
"['union', 'contract', 'explicitly', 'exempt', 'locally', 'pay', 'sick', 'day', 'law', 'also', 'lack', 'ability', 'take', 'advantage', 'new', 'york', 'pay', 'family', 'leave', 'act', 'people', 'work', 'full', 'time', 'mcdonalds', 'get', 'benefit']",0
"['even', 'andrew', 'duomo', 'soulless', 'corporate', 'dem', 'anyone', 'recently', 'enact', 'pay', 'family', 'leave', 'minimum', 'wage', 'new', 'york', 'state']",0
"['zero', 'new', 'york', 'state', 'mantra', 'seek', 'pay', 'family', 'leave', 'legislation', 'reflect', 'ridiculous', 'national', 'standard', 'nice']",0
"['pay', 'family', 'leave', 'minimum', 'wage', 'way', 'go', 'new', 'york']",0
"['humanity', 'reach', 'forward', 'new', 'york', 'week', 'pay', 'leave', 'illness', 'family', 'new', 'birth', 'thank', 'new', 'york']",0
"['pay', 'family', 'leave', 'need', 'join', 'new', 'york', 'rest', 'develop', 'world']",0
"['pay', 'family', 'leave', 'take', 'root', 'california', 'new', 'jersey', 'rode', 'island', 'soon', 'new', 'york', 'huge', 'economic', 'boon']",0
"['new', 'york', 'state', 'viable', 'year', 'tax', 'break', 'top', 'federal', 'upstate', 'much', 'cheap', 'live', 'downstate', 'minimum', 'wage', 'end', 'year', 'pay', 'family', 'leave', 'free', 'local', 'college', 'one', 'year', 'residency']",1
"['state', 'employer', 'many', 'reason', 'happy', 'people', 'loyal', 'employee', 'new', 'york', 'begin', 'enforce', 'nation', 'comprehensive', 'state', 'law', 'require', 'employer', 'give', 'pay', 'family', 'leave', 'eventually', 'week', 'year', 'law', 'fully', 'phase']",1
"['unique', 'proposal', 'center', 'woman', 'workforce', 'include', 'support', 'new', 'york', 'sen', 'kristen', 'gilli', 'brand', 'family', 'medical', 'insurance', 'leave', 'family', 'act', 'act', 'guarantee', 'american', 'pay', 'family', 'leave', 'deal', 'new', 'child', 'health', 'crisis']",0
"['new', 'york', 'time', 'also', 'assert', 'concept', 'high', 'minimum', 'wage', 'pay', 'family', 'leave', 'universal', 'healthcare', 'sander', 'invention', 'none', 'policy', 'proposal', 'original', 'unheard', 'ran']",0
"['new', 'york', 'lead', 'hour', 'minimum', 'wage', 'pay', 'family', 'leave', 'tuition', 'free', 'college', 'strong', 'gun', 'safety', 'law', 'nation', 'marriage', 'equality']",1
"['new', 'york', 'state', 'pay', 'family', 'leave', 'act', 'update', 'maximum', 'amount', 'employee', 'pay', 'pay', 'family', 'leave', 'maximum', 'employee', 'contribution']",0
"['want', 'min', 'wage', 'cool', 'get', 'new', 'york', 'maybe', 'get', 'do', 'state', 'stop', 'complaining', 'want', 'pay', 'family', 'leave', 'get', 'week', 'want', 'insurance', 'insured', 'child', 'country', 'rail', 'green', 'policy', 'yeah']",0
"['fun', 'fact', 'u', 'state', 'even', 'pay', 'family', 'medical', 'leave', 'massachusetts', 'new', 'york', 'two', 'sadly', 'rest', 'country']",1
"['new', 'york', 'pay', 'family', 'leave', 'think', 'amount', 'time', 'man', 'get', 'little', 'ridiculous', 'regardless', 'state', 'level']",1
"['new', 'york', 'hillary', 'clinton', 'live', 'minimum', 'wage', 'law', 'pay', 'family', 'leave', 'law', 'year', 'politician', 'vermont', 'bernie', 'sander', 'vermont', 'minimum', 'wage', 'law', 'vermont', 'pay', 'family', 'leave', 'law', 'sander', 'failure']",0
"['get', 'combo', 'disability', 'new', 'york', 'state', 'pay', 'family', 'leave', 'rest', 'make', 'employer', 'take', 'vacation', 'top', 'month', 'minimum', 'hill', 'ill', 'die']",1
"['january', 'st', 'new', 'york', 'pay', 'family', 'leave', 'program', 'increase', 'week', 'pay', 'benefit', 'maximum', 'benefit', 'weekly', 'full', 'phase', 'continue', 'january', 'week', 'benefit']",0
"['lose', 'duomo', 'fight', 'controversy', 'cunt', 'medicaid', 'cost', 'shift', 'new', 'york', 'city', 'new', 'york', 'verge', 'pay', 'family', 'leave', 'program']",0
"['proud', 'native', 'great', 'state', 'new', 'york', 'passing', 'pay', 'family', 'leave', 'hope', 'inspires', 'similar', 'bill', 'state']",0
"['new', 'york', 'pay', 'family', 'leave', 'law', 'pay', 'employee', 'payroll', 'like', 'every', 'family', 'leave', 'law', 'fine', 'kill', 'small', 'biz']",0
"['biden', 'duomo', 'call', 'pay', 'family', 'leave', 'new', 'york']",0
"['use', 'quote', 'company', 'like', 'many', 'others', 'offer', 'fully', 'pay', 'leave', 'new', 'father', 'take', 'new', 'york', 'pay', 'family', 'leave', 'mean', 'partial', 'pay', 'wife', 'return', 'work', 'today', 'fulltime', 'dad']",0
"['well', 'new', 'york', 'pay', 'family', 'leave', 'week', 'pay', 'cost', 'like', 'per', 'pay', 'period', 'fund', 'national', 'scale', 'reproduce']",0
"['new', 'york', 'pay', 'family', 'leave', 'independent', 'contractor', 'pay', 'state', 'mandate', 'group', 'disability', 'insurance', 'would', 'know', 'premium', 'double', 'mind']",0
"['california', 'new', 'jersey', 'rode', 'island', 'new', 'york', 'washington', 'massachusetts', 'washington', 'dc', 'state', 'pay', 'family', 'medical', 'include', 'maternity', 'leave', 'care', 'service', 'member', 'funding', 'come', 'employee', 'employer', 'contibution']",0
"['take', 'turn', 'raise', 'st', 'year', 'fm', 'cnn', 'military', 'pay', 'increase', 'every', 'year', 'three', 'decade', 'raise', 'national', 'defense', 'authorization', 'act', 'pay', 'raise', 'large', 'past', 'year']",1
"['especially', 'consider', 'west', 'virginia', 'fourth', 'high', 'rate', 'poverty', 'nation']",1
"['accord', 'ann', 'coulter', 'settler', 'ancestor', 'grant', 'legitimacy', 'american', 'trump', 'grandparent', 'mother', 'immigrant']",0
"['family', 'know', 'dead', 'life', 'financially', 'ruin', 'doctor', 'prescribed', 'opioids', 'turn', 'resold', 'street', 'go', 'street', 'heroin', 'people', 'die', 'vietnam', 'war', 'look', 'opium', 'britain', 'bring', 'china']",1
"['wish', 'would', 'fight', 'opioids', 'use', 'work', 'cargo', 'carbon', 'big', 'sandy', 'union', 'laborer', 'pill', 'would', 'take', 'job', 'long', 'enough', 'collect', 'unemployment', 'sad', 'border', 'need', 'close', 'overdose', 'insane', 'people', 'die', 'yearly', 'entire', 'vietnam', 'war']",1
"['another', 'fun', 'fact', 'usa', 'use', 'world', 'opioids', 'overdose', 'death', 'per', 'year', 'double', 'death', 'toll', 'entire', 'vietnam', 'war', 'one', 'year', 'hear', 'one', 'even', 'talk', 'sad']",1
"['oh', 'god', 'exit', 'portugal', 'huge', 'exposure', 'opioids', 'decry', 'provide', 'tx', 'demand', 'people', 'move', 'vietnam', 'war', 'every', 'tried', 'heroin', 'vet', 'return', 'addict', 'v', 'stay', 'way', 'th', 'c', 'everybody', 'expose', 'repeatedly', 'low', 'dx', 'opioids', 'nothing']",0
"['death', 'overdoses', 'related', 'prescription', 'opioids', 'since', 'yous', 'death', 'world', 'war', 'korean', 'vietnam', 'gulf', 'iraq', 'afghanistan', 'war', 'attack', 'yous', 'death', 'void', 'less', 'year']",1
"['ah', 'life', 'love', 'also', 'love', 'adversary', 'feel', 'need', 'data', 'support', 'headline', 'comparison', 'souls', 'lose', 'opioids', 'entire', 'vietnam', 'war', 'motor', 'vehicle', 'accident', 'alcohol']",1
"['dead', 'still', 'trump', 'plan', 'average', 'death', 'day', 'void', 'since', 'spanish', 'flu', 'civil', 'war', 'world', 'war', 'ii', 'opioids', 'gun', 'road', 'deaths', 'korean', 'war', 'vietnam', 'war', 'iraq', 'war', 'afghan', 'war']",1
"['opioids', 'kill', 'american', 'gun', 'violence', 'end', 'life', 'around', 'world', 'vietnam', 'war', 'agree', 'disagree']",1
"['many', 'company', 'implicate', 'opioid', 'crisis', 'purdue', 'play', 'large', 'singular', 'role', 'epidemic', 'kill', 'american', 'vietnam', 'war', 'purdue', 'alone', 'among', 'pharma', 'company', 'almost', 'exclusively', 'devoted', 'selling', 'opioids']",1
"['think', 'overdose', 'death', 'u', 'opioids', 'heroin', 'soldier', 'kill', 'total', 'american', 'soldier', 'kill', 'total', 'entirety', 'vietnam', 'war', 'carson', 'block']",0
"['drug', 'overdose', 'kill', 'people', 'united', 'state', 'new', 'record', 'majority', 'death', 'nearly', 'cause', 'opioids', 'compare', 'american', 'kill', 'vietnam', 'war', 'see', 'issue', 'campaign', 'trail', 'fall']",1
"['accord', 'neighbor', 'vietnam', 'vet', 'va', 'yank', 'people', 'opioids', 'war', 'vet', 'injuries', 'pain', 'addicted', 'painkiller', 'decade', 'politician', 'war', 'opioids', 'need', 'refuse', 'shock']",0
"['today', 'write', 'fbi', 'regard', 'american', 'shoot', 'death', 'kill', 'year', 'vietnam', 'war', 'kill', 'american', 'opioids', 'oh', 'wait', 'arrest', 'russian', 'collaborator', 'bad']",0
"['also', 'forgot', 'mention', 'people', 'die', 'opioid', 'dose', 'one', 'year', 'entire', 'vietnam', 'war', 'wrong', 'ban', 'opioids', 'damnit']",1
"['year', 'people', 'die', 'opioids', 'die', 'vietnam', 'war', 'mentalhealth', 'life', 'matter']",1
"['opioids', 'kill', 'american', 'die', 'vietnam', 'war', 'totality', 'opioid', 'crisis']",0
"['american', 'die', 'year', 'drug', 'kill', 'entire', 'vietnam', 'war', 'right', 'prescription', 'drug', 'opioids']",0
"['opioids', 'kill', 'american', 'whole', 'vietnam', 'war', 'bad', 'tack', 'part']",1
"['opioids', 'kill', 'almost', 'many', 'american', 'lose', 'entire', 'vietnam', 'nam', 'reach', 'every', 'year']",0
"['sorry', 'disappoint', 'delusional', 'applaud', 'conservative', 'political', 'friend', 'constitutional', 'authority', 'ban', 'product', 'even', 'buttocks', 'ban', 'opioids', 'kill', 'american', 'die', 'vietnam', 'war']",1
"['stats', 'noise', 'heard', 'americans', 'kill', 'opioids', 'year', 'entire', 'vietnam', 'war', 'one', 'ignore', 'overwhelmed', 'national', 'consciousness', 'year', 'conflation', 'right', 'wing', 'politics', 'shock', 'jock', 'medium']",0
"['data', 'easy', 'fino', 'excuse', 'negotiate', 'military', 'want', 'resolution', 'cr', 'republicans', 'use', 'military', 'excuse', 'ignore', 'opioid', 'crisis', 'postscript', 'americans', 'die', 'opioids', 'casualty', 'vietnam', 'war']",0
"['mention', 'role', 'pharma', 'play', 'get', 'nation', 'addict', 'opioids', 'kill', 'equivalent', 'entire', 'vietnam', 'war', 'year', 'know', 'risk', 'addiction', 'yet', 'push', 'drug', 'know', 'could', 'make', 'billion', 'profit', 'belong', 'healthcare']",0
"['opioids', 'kill', 'american', 'last', 'year', 'attack', 'opioids', 'kill', 'american', 'last', 'year', 'vietnam', 'war', 'still', 'war', 'big', 'pharmaceutical', 'company']",0
"['would', 'like', 'give', 'example', 'open', 'border', 'natl', 'danger', 'american', 'americans', 'die', 'every', 'yr', 'due', 'opioids', 'many', 'gi', 'kill', 'yrs', 'vietnam', 'war', 'would', 'say', 'natl', 'emergency']",0
"['prez', 'chump', 'war', 'opioids', 'like', 'wifes', 'war', 'cyberbullying', 'joke', 'mean', 'cm', 'live', 'twitter', 'whore', 'daily', 'like', 'donates', 'vietnam', 'awol', 'five', 'time', 'draft', 'dodge', 'pussy']",0
"['obama', 'call', 'reporter', 'chief', 'trump', 'admin', 'make', 'policy', 'separate', 'kid', 'border', 'cross', 'parent', 'lock', 'dog', 'cage', 'trump', 'supporter', 'hav', 'shot', 'indian', 'anti', 'edu', 'health', 'envy', 'people', 'r', 'head', 'depts', 'trump', 'complacent', 'supremacist', 'citizenry', 'deserves']",0
"['million', 'job', 'create', 'low', 'unemployment', 'rate', 'void', 'economic', 'growth', 'hit', 'percent', 'median', 'household', 'income', 'high', 'level', 'ever', 'record', 'african', 'american', 'hispanic', 'unemployment', 'rate', 'low', 'rate', 'ever', 'million', 'american', 'lift', 'food', 'stamp', 'go']",0
"['economic', 'growth', 'job', 'median', 'household', 'income', 'high', 'ever', 'african', 'hispanic', 'asian', 'american', 'unemployment', 'low', 'ever', 'million', 'american', 'food', 'stamp', 'big', 'tax', 'cut', 'reform', 'package', 'history', 'go']",1
"['trump', 'agenda', 'wage', 'growth', 'tailormade', 'rebuild', 'middle', 'class', 'worker', 'outpace', 'manager', 'bachelor', 'degree', 'outpace', 'low', 'income', 'outpace', 'wealthy', 'american', 'average', 'real', 'household', 'income', 'record', 'high', 'poverty', 'rate', 'hit', 'record', 'african', 'hispanic', 'american']",0
"['eal', 'median', 'household', 'income', 'grow', 'impressive', 'increase', 'overall', 'growth', 'rate', 'real', 'median', 'income', 'grow', 'even', 'great', 'black', 'american', 'hispanic', 'american', 'asian', 'american']",0
"['trump', 'real', 'median', 'household', 'income', 'grow', 'impressive', 'increase', 'hile', 'overall', 'growth', 'rate', 'real', 'median', 'income', 'grow', 'even', 'great', 'black', 'american', 'hispanic', 'american', 'asian', 'american', 'record']",0
"['real', 'median', 'household', 'income', 'rise', 'postrecession', 'high', 'president', 'trump', 'policy', 'help', 'lift', 'american', 'poverty', 'african', 'american', 'hispanic', 'american', 'poverty', 'rate', 'reach', 'record', 'low', 'percent', 'percent']",1
"['u', 'spiral', 'toilet', 'hmmm', 'record', 'low', 'unemployment', 'hispanic', 'asian', 'black', 'american', 'record', 'break', 'economy', 'median', 'household', 'income', 'hit', 'high', 'level', 'ever', 'record', 'american', 'employ', 'ever', 'record', 'history', 'etc']",1
"['west', 'virginia', 'poor', 'state', 'median', 'household', 'income', 'poverty', 'rate', 'second', 'low', 'life', 'expectancy', 'west', 'virginia', 'drug', 'overdose', 'death', 'per', 'caput', 'state', 'joe', 'machine', 'senator', 'sale']",0
"['west', 'virginia', 'suffers', 'high', 'per', 'capita', 'drug', 'overdose', 'death', 'rate', 'country', 'double', 'national', 'average']",0
"['job', 'add', 'january', 'gdp', 'unemployment', 'african', 'american', 'asian', 'american', 'hispanic', 'american', 'low', 'level', 'acquit', 'life', 'impeachment', 'doc', 'cohort', 'promise', 'keep']",1
"['poverty', 'rate', 'african', 'american', 'hispanic', 'american', 'reach', 'low', 'level', 'ever', 'record', 'percent', 'yous', 'manufacturer', 'optimistic', 'future', 'high', 'ever']",1
"['president', 'trump', 'say', 'unemployment', 'rate', 'african', 'american', 'hispanic', 'american', 'asian', 'american', 'reach', 'low', 'level', 'history', 'african', 'american', 'youth', 'unemployment', 'reach', 'alltime', 'low']",1
"['poverty', 'rate', 'african', 'american', 'hispanic', 'american', 'reach', 'low', 'level', 'ever', 'record']",1
"['virus', 'poverty', 'rate', 'fell', 'year', 'low', 'trump', 'administration', 'result', 'job', 'rich', 'environment', 'poverty', 'rate', 'african', 'american', 'hispanic', 'american', 'reach', 'low', 'level', 'since', 'yous', 'begin', 'collect', 'data']",1
"['virus', 'poverty', 'rate', 'fell', 'year', 'low', 'trump', 'administration', 'result', 'job', 'rich', 'environment', 'poverty', 'rate', 'african', 'american', 'hispanic', 'american', 'reach', 'low', 'level', 'since', 'yous', 'begin', 'collect', 'data']",0
"['trump', 'increase', 'funding', 'historically', 'black', 'college', 'university', 'hocus', 'poverty', 'rate', 'african', 'american', 'hispanic', 'american', 'reach', 'low', 'level', 'since', 'yous', 'begin', 'collect', 'data']",1
"['trump', 'poverty', 'rate', 'african', 'american', 'hispanic', 'american', 'reach', 'low', 'level', 'since', 'yous', 'begin', 'collect', 'data']",0
"['poverty', 'rate', 'african', 'american', 'hispanic', 'american', 'reach', 'low', 'level', 'since', 'yous', 'begin', 'collect', 'data', 'jobless', 'rate', 'hispanic', 'hit', 'record', 'low', 'september', 'african', 'american', 'maintain', 'low', 'rate', 'ever']",0
"['poverty', 'rate', 'african', 'american', 'hispanic', 'american', 'reach', 'low', 'level', 'ever', 'record']",1
"['sou', 'factcheck', 'trump', 'unemployment', 'rate', 'african', 'american', 'hispanic', 'american', 'asian', 'american', 'reach', 'low', 'level', 'history', 'record', 'number', 'young', 'american', 'employ', 'ap', 'nyt', 'wp', 'comment', 'true']",0
"['au', 'contraire', 'poverty', 'rate', 'fall', 'year', 'low', 'trump', 'administration', 'result', 'job', 'rich', 'environment', 'poverty', 'rate', 'african', 'american', 'hispanic', 'american', 'reach', 'low', 'level', 'since', 'yous', 'begin', 'collect', 'data']",1
"['president', 'trump', 'president', 'president', 'trump', 'african', 'american', 'unemployment', 'hit', 'record', 'low', 'percent', 'may', 'poverty', 'rate', 'african', 'american', 'hispanic', 'american', 'reach', 'low', 'level', 'ever', 'record', 'policy', 'politics']",0
"['virus', 'poverty', 'rate', 'fell', 'year', 'low', 'trump', 'administration', 'result', 'job', 'rich', 'environment', 'poverty', 'rate', 'african', 'american', 'hispanic', 'american', 'reach', 'low', 'level', 'since', 'yous', 'begin', 'collect', 'data']",1
"['poverty', 'rate', 'african', 'american', 'hispanic', 'american', 'reach', 'low', 'level', 'ever', 'record']",1
"['talk', 'employment', 'level', 'african', 'american', 'hispanic', 'american', 'lowest', 'level', 'history', 'usa', 'talk', 'point', 'poverty', 'level']",1
"['rick', 'scott', 'run', 'governor', 'give', 'dog', 'back', 'pretty', 'quickly', 'well', 'behave', 'could', 'afford', 'trainer', 'million', 'steal', 'medicare']",1
"['rick', 'scott', 'also', 'stole', 'million', 'medicare', 'criminal']",1
"['please', 'please', 'please', 'let', 'rick', 'scott', 'ill', 'anything', 'see', 'felon', 'stole', 'hundred', 'million', 'health', 'care', 'dollar', 'taxpayer', 'prison']",0
"['hell', 'rick', 'scott', 'stole', 'million', 'medicare', 'medicaid', 'dollar', 'think', 'care', 'u']",0
"['florid', 'dead', 'rick', 'scott', 'gov', 'refuse', 'accept', 'medicaid', 'expansion', 'accord', 'miami', 'herald', 'rick', 'scott', 'ceo', 'columbia', 'ha', 'company', 'stole', 'million', 'dollar', 'taxpayer', 'rick', 'scott', 'seem', 'care', 'anyone']",1
"['know', 'rich', 'people', 'u', 'pay', 'tax', 'know', 'trump', 'org', 'cheat', 'nation', 'tax', 'money', 'would', 'help', 'u', 'pay', 'infrastructure', 'repair', 'know', 'republican', 'rick', 'scott', 'company', 'steal', 'million', 'dollar', 'medicare']",1
"['rick', 'stole', 'million', 'florid', 'medicaid', 'also', 'take', 'th', 'time', 'questioned', 'vote', 'rick', 'scott']",1
"['another', 'reminder', 'company', 'run', 'rick', 'scott', 'stole', 'million', 'program', 'design', 'help', 'vulnerable', 'american']",1
"['rick', 'scott', 'stole', 'million', 'dollar', 'medicare', 'fraud', 'corruption', 'could', 'go', 'wrong', 'corrupt', 'comp', 'licit', 'gop', 'gop', 'seditious', 'traitor']",1
"['official', 'reminder', 'rick', 'scott', 'aka', 'plead', 'th', 'crook', 'like', 'say', 'several', 'time', 'stole', 'million', 'medicare', 'fraud', 'nice', 'day', 'florida']",0
"['maybe', 'rick', 'scott', 'take', 'million', 'dollar', 'stole', 'medicare', 'contribute']",1
"['uncover', 'count', 'mail', 'ballot', 'decoy', 'stole', 'blue', 'district', 'florida', 'id', 'spend', 'fl', 'million', 'expose', 'rick', 'scout', 'crime', 'humanity', 'put', 'prison', 'florida', 'recount']",0
"['reminder', 'rick', 'scott', 'stole', 'million', 'medicare', 'medicaid', 'private', 'citizen']",1
"['people', 'florida', 'lack', 'decent', 'educationist', 'school', 'rate', 'like', 'keep', 'people', 'uneducated', 'hell', 'would', 'rick', 'scott', 'stole', 'million', 'dollar', 'commit', 'massive', 'fraud', 'reelect', 'uneducated']",1
"['wasteful', 'spending', 'rick', 'scout', 'company', 'stole', 'million', 'dollar', 'medicare', 'concerned', 'tax', 'dollar']",1
"['governor', 'rick', 'scott', 'ceo', 'columbia', 'ha', 'stole', 'million', 'dollar', 'taxpayer', 'walk', 'away', 'million', 'run', 'gov', 'governor', 'ron', 'decants', 'incompetence', 'cost', 'florid', 'live', 'figure', 'trump', 'would', 'love']",0
"['rick', 'scott', 'fascist', 'hate', 'communism', 'democracy', 'even', 'florida', 'health', 'company', 'steal', 'million', 'medicare', 'medicaid', 'plead', 'th', 'time', 'trial', 'scott', 'dangerous', 'criminal', 'use', 'political', 'career', 'enrich', 'friend']",0
"['rick', 'scott', 'stole', 'million', 'florid', 'medicaid', 'take', 'th', 'time', 'questioned', 'vote', 'rick', 'scott']",0
